,(DC)FDI: Equity Capital (EC): Total,"(DC)FDI: EC: Crop, Livestock & Mineral Extraction (CM)","(DC)FDI: EC: CM: Crop, Livestock & Related Services",(DC)FDI: EC: CM: Forestry,(DC)FDI: EC: CM: Oil Extraction & Related Services (OE),(DC)FDI: EC: CM: OE: Mineral Extraction,(DC)FDI: EC: CM: OE: Oil & Gas Extraction,(DC)FDI: EC: CM: Metallic Mineral Extraction,(DC)FDI: EC: CM: Nonmetallic Mineral Extraction,(DC)FDI: EC: CM: Others,(DC)FDI: EC: CM: Petroleum Extraction & Related Services,"(DC)FDI: EC: CM: Silviculture, Forest Mgmt & Related Serv",(DC)FDI: EC: CM: Others,(DC)FDI: Equity Capital (EC): Industry,(DC)FDI: EC: Industry: Basic metallurgy,(DC)FDI: EC: Industry: Chemical Industry,"(DC)FDI: EC: Industry: Coke, Oil Derivatives & Biofuels","(DC)FDI: EC: Industry: Computer Eqpt, Electronic & Optical Pdts","(DC)FDI: EC: Industry: Electrical Machines, Devices & Apparatuses",(DC)FDI: EC: Industry: Foodstuff and Beverages,(DC)FDI: EC: Industry: F&B: Foodstuff,(DC)FDI: EC: Industry: F&B: Beverages,(DC)FDI: EC: Industry: Machinery & Eqpts Industry,(DC)FDI: EC: Industry: Maintenance & Repair of Computer Eqpt,(DC)FDI: EC: Industry: Mfg & Assembly of Automotive Engine,(DC)FDI: EC: Industry: Metal Products,(DC)FDI: EC: Industry: Nonmetallic Mineral Products,(DC)FDI: EC: Industry: Other Industries,(DC)FDI: EC: Industry: Other Transportation Eqpts Industry,(DC)FDI: EC: Industry: Pharmaceuticals,(DC)FDI: EC: Industry: Plastic & Rubber Products,(DC)FDI: EC: Industry: Publishing & Printing,"(DC)FDI: EC: Industry: Pulp, Paper & Paper Products",(DC)FDI: EC: Industry: Sundry,(DC)FDI: EC: Industry: Textile Products,(DC)FDI: EC: Industry: Tobacco Products,(DC)FDI: EC: Industry: Wood Products,(DC)FDI: EC: Industry: Chemical Products,(DC)FDI: EC: Industry: Coke & Oil Refining,"(DC)FDI: EC: Industry: Edition, Printing & Recording","(DC)FDI: EC: Industry: Elect Machines, Devices & Apparatus",(DC)FDI: EC: Industry: Electronic Devices & Comm Equip,(DC)FDI: EC: Industry: Machinery & Equipments,(DC)FDI: EC: Industry: Mfg of Medical & Optical Equip,(DC)FDI: EC: Industry: Office Machines & Computing Equip,(DC)FDI: EC: Industry: Other Transportation Equipments,(DC)FDI: EC: Industry: Other Industries,(DC)FDI: Equity Capital (EC): Services,(DC)FDI: EC: Services: Advertising & Market Research,(DC)FDI: EC: Services: Architectural & Engineering Services,(DC)FDI: EC: Services: Buildings,(DC)FDI: EC: Services: Commerce,(DC)FDI: EC: Services: Commerce: Incl Maintenance of Vehicle,(DC)FDI: EC: Services: Commerce: Excl Maintenance of Vehicle,(DC)FDI: EC: Services: Electricity & Gas,(DC)FDI: EC: Services: Financial & Auxiliary Services,(DC)FDI: EC: Services: Lodging & Food,(DC)FDI: EC: Services: L&F: Food Industry Service,(DC)FDI: EC: Services: L&F: Lodging,(DC)FDI: EC: Services: HQ Consulting & Mgt Activities,(DC)FDI: EC: Services: Information Technology Services,(DC)FDI: EC: Services: Infrastructure works,(DC)FDI: EC: Services: Insurance & Pension Funds,(DC)FDI: EC: Services: Non Real Estate Lease & Intangible Assets,(DC)FDI: EC: Services: Nonfinancial Holdings,(DC)FDI: EC: Services: Office Svcs & Other Svcs Rendered to Corp,(DC)FDI: EC: Services: Other Services,(DC)FDI: EC: Services: Real Estate Services,(DC)FDI: EC: Services: Storage & Transpo Auxiliary Activities,(DC)FDI: EC: Services: Telecommunication,(DC)FDI: EC: Services: Transportation Services,(DC)FDI: EC: Services: Travel Agencies & Tourist Operators,(DC)FDI: EC: Services: Water Services,(DC)FDI: EC: Services: Computing & Related Activities,(DC)FDI: EC: Services: Construction,(DC)FDI: EC: Services: Education,"(DC)FDI: EC: Services: Electricity, Gas & Hot Water",(DC)FDI: EC: Services: Financial Intermediation,(DC)FDI: EC: Services: Real Estate,"(DC)FDI: EC: Services: Recreational, Cultural & Sport Activity",(DC)FDI: EC: Services: Services Rendered to Corporations,(DC)FDI: EC: Services: Transportation,"(DC)FDI: EC: Serv: Vehicle, Machinery & Equip Rent",(DC)FDI: EC: Services: Others,(DC)FDI: ytd: Equity Capital (EC)): Total,"(DC)FDI: ytd: EC: Crop, Livestock & Mineral Extraction (CM)","(DC)FDI: ytd: EC: CM: Crop, Livestock & Related Services",(DC)FDI: ytd: EC: CM: Forestry,(DC)FDI: ytd: EC: CM: Oil Extraction & Related Services (OE),(DC)FDI: ytd: EC: CM: OE: Mineral Extraction,(DC)FDI: ytd: EC: CM: OE: Oil & Gas Extraction,(DC)FDI: ytd: EC: CM: Metallic Mineral Extraction,(DC)FDI: ytd: EC: CM: Nonmetallic Mineral Extraction,(DC)FDI: ytd: EC: CM: Others,"(DC)FDI: ytd: EC: CM: Silviculture, Forest Mgmt","(DC)FDI: ytd: EC: CM: Petroleum Extraction, Rel Serv",(DC)FDI: ytd: EC: CM: Others,(DC)FDI: ytd: Equity Capital (EC): Industry,(DC)FDI: ytd: EC: Industry: Basic metallurgy,(DC)FDI: ytd: EC: Industry: Chemical Industry,"(DC)FDI: ytd: EC: Industry: Coke, Oil Derivatives & Biofuels","(DC)FDI: ytd: EC: Industry: Computer Eqpt, Electronic & Optical Pdts","(DC)FDI: ytd: EC: Industry: Electrical Machines, Devices & Apparatus",(DC)FDI: ytd: EC: Industry: Foodstuff and Beverages,(DC)FDI: ytd: EC: Industry: F&B: Foodstuff,(DC)FDI: ytd: EC: Industry: F&B: Beverages,(DC)FDI: ytd: EC: Industry: Machinery & Eqpts Industry,(DC)FDI: ytd: EC: Industry: Maintenance & Repair of Computer,(DC)FDI: ytd: EC: Industry: Mfg & Assembly of Auto Engine,(DC)FDI: ytd: EC: Industry: Metal Products,(DC)FDI: ytd: EC: Industry: Nonmetallic Mineral Products,(DC)FDI: ytd: EC: Industry: Other Industries,(DC)FDI: ytd: EC: Industry: Other Transportation Eqpts Indus,(DC)FDI: ytd: EC: Industry: Pharmaceuticals,(DC)FDI: ytd: EC: Industry: Plastic & Rubber Products,(DC)FDI: ytd: EC: Industry: Publishing & Printing,"(DC)FDI: ytd: EC: Industry: Pulp, Paper & Paper Products",(DC)FDI: ytd: EC: Industry: Sundry,(DC)FDI: ytd: EC: Industry: Textile Products,(DC)FDI: ytd: EC: Industry: Tobacco Products,(DC)FDI: ytd: EC: Industry: Wood Products,(DC)FDI: ytd: EC: Industry: Coke & Oil Refining,(DC)FDI: ytd: EC: Industry: Mfg of Medical & Optical Equip,(DC)FDI: ytd: EC: Industry: Chemical Products,(DC)FDI: ytd: EC: Industry: Machinery & Equipments,"(DC)FDI: ytd: EC: Industry: Eletrical Machines, Devices & Apparatus",(DC)FDI: ytd: EC: Industry: Electronic Devices & Comm Equip,(DC)FDI: ytd: EC: Industry: Office Machines & Computing Equip,"(DC)FDI: ytd: EC: Industry: Edition, Printing & Recording",(DC)FDI: ytd: EC: Industry: Other Industries,(DC)FDI: ytd: EC: Industry: Other Transportation Equip,(DC)FDI: ytd: Equity Capital (EC): Services,(DC)FDI: ytd: EC: Services: Advertising & Market Research,(DC)FDI: ytd: EC: Services: Architectural & Engineering Serv,(DC)FDI: ytd: EC: Services: Buildings,(DC)FDI: ytd: EC: Service: Commerce,(DC)FDI: ytd: EC: Services: Commerce: Incl Maintenance of Veh,(DC)FDI: ytd: EC: Services: Commerce: Excl Maintenance of Veh,(DC)FDI: ytd: EC: Services: Electricity & Gas,(DC)FDI: ytd: EC: Services: Financial & Auxiliary Services,(DC)FDI: ytd: EC: Services: Lodging & Food,(DC)FDI: ytd: EC: Services: L&F: Food Industry Service,(DC)FDI: ytd: EC: Services: L&F: Lodging,(DC)FDI: ytd: EC: Services: HQ Consulting & Mgt Activities,(DC)FDI: ytd: EC: Services: Information Technology Services,(DC)FDI: ytd: EC: Services: Infrastructure Works,(DC)FDI: ytd: EC: Service: Insurance & Pension Funds,(DC)FDI: ytd: EC: Services: Non Real Estate Lease & Intangib,(DC)FDI: ytd: EC: Services: Nonfinancial Holdings,(DC)FDI: ytd: EC: Services: Office Svcs & Other Svcs Rendere,(DC)FDI: ytd: EC: Services: Other Services,(DC)FDI: ytd: EC: Services: Real Estate Services,(DC)FDI: ytd: EC: Services: Storage & Transport Auxiliary Activities,(DC)FDI: ytd: EC: Services: Telecommunication,(DC)FDI: ytd: EC: Services: Transportation Services,(DC)FDI: ytd: EC: Services: Travel Agencies & Tourist Operat,(DC)FDI: ytd: EC: Services: Water Service,"(DC)FDI: ytd: EC: Services: Vehicle, Machinery & Equip Rent","(DC)FDI: ytd: EC: Services: Electricity, Gas & Hot Water",(DC)FDI: ytd: EC: Services: Financial Intermediation,(DC)FDI: ytd: EC: Services: Service Rendered to Corporation,(DC)FDI: ytd: EC: Services: Computing & Related Activities,(DC)FDI: ytd: EC: Services: Real Estate,(DC)FDI: ytd: EC: Services: Construction,(DC)FDI: ytd: EC: Services: Transportation,(DC)FDI: ytd: EC: Services: Others,"(DC)FDI: ytd: EC: Services: Recreational, Cultural & Sport",(DC)FDI: ytd: EC: Services: Education
02/2008,1495.69099384,302.026,26.127,1.655,146.954,20.262,126.692,125.964,1.326,0,,,,357.6996,76.539,4.721,56.326,0.0709,4.986,58.467,58.438,0.029,3.079,0,0.932,30.887,9.928,4.0297,0.823,13.355,77.46,0.052,0,0.292,14.656,0.75,0.346,,,,,,,,,,,835.96539384,4.011,2.35,98.105,88.542,1.003,87.539,179.487,84.147,6.743,1.989,4.754,24.868,8.507,38.496,45.602,0.31,56.454,5.99,76.19939384,108.367,0.937,1.374,5.064,0.412,0,,,,,,,,,,,,5319.52185589,560.238,47.583,14.879,266.156,51.292,214.864,229.153,1.711,0.756,,,,1707.5186,735.259,9.25,104.741,8.5759,16.086,347.983,347.807,0.176,80.375,0,47.12,33.558,39.044,5.4087,3.383,30.918,124.807,0.367,8.78,0.93,15.259,1.5,94.174,,,,,,,,,,,3051.76525589,40.266,11.932,222.813,444.971,2.833,442.138,205.281,1030.8,15.712,3.062,12.65,32.654,35.385,80.893,133.691,0.515,108.152,12.06,158.73225589,174.943,219.889,12.98,8.81,0.95,100.336,,,,,,,,,,,
03/2008,2867.25882445,433.57,15.36,6.87,137.77,34.43,103.34,272.54,0.95,0.08,,,,1410.7,105.33,316.88,107.07,0.77,2.56,66.94,66.92,0.02,16.97,0.05,542.38,0.98,9.44,7.8,13.97,34.19,115.07,0.52,67.23,0.02,0.21,0,2.32,,,,,,,,,,,1022.98882445,1.55,3.61,82.57,83.42,7.26,76.16,22.34,226.01,18.48,1.33,17.15,19.18,12.84,66.98,0.05,31.6,37.54,181.9,72.89882445,81.72,1.23,1.79,76.54,0.74,0,,,,,,,,,,,,8186.78068034,993.808,62.943,21.749,403.926,85.722,318.204,501.693,2.661,0.836,,,,3118.2186,840.589,326.13,211.811,9.3459,18.646,414.923,414.727,0.196,97.345,0.05,589.5,34.538,48.484,13.2087,17.353,65.108,239.877,0.887,76.01,0.95,15.469,1.5,96.494,,,,,,,,,,,4074.75408034,41.816,15.542,305.383,528.391,10.093,518.298,227.621,1256.81,34.192,4.392,29.8,51.834,48.225,147.873,133.741,32.115,145.692,193.96,231.63108034,256.663,221.119,14.77,85.35,1.69,100.336,,,,,,,,,,,
04/2008,3561.48717661,258.9272307,51.26036716,9.57360503,65.64953508,9.08192358,56.5676115,131.54178404,0.822184,0.07975539,,,,1767.35401789,1400.55078089,77.48436418,59.70463145,11.99400858,8.2777374,138.10179578,137.27062178,0.831174,3.81698471,0.086,17.85343864,5.40387845,7.08778361,9.61197944,3.51,7.99519394,5.89272605,0.31817174,3.28701409,0.3665175,1.22344,0.785,4.00257144,,,,,,,,,,,1535.20592802,0.1008531,9.90910308,110.06330741,252.18264301,45.34614182,206.83650119,7.51619651,432.379563,3.98678713,1.21725039,2.76953674,4.66664003,39.0430879,16.52945676,55.82476726,28.42424863,73.06975113,9.10861994,173.24325724,93.86367066,1.22201622,67.06643946,156.4074972,0.59802235,0,,,,,,,,,,,,11748.26785695,1252.7352307,114.20336716,31.32260503,469.57553508,94.80392358,374.7716115,633.23478404,3.483184,0.91575539,,,,4885.57261789,2241.13978089,403.61436418,271.51563145,21.33990858,26.9237374,553.02479578,551.99762178,1.027174,101.16198471,0.136,607.35343864,39.94187845,55.57178361,22.82067944,20.863,73.10319394,245.76972605,1.20517174,79.29701409,1.3165175,16.69244,2.285,100.49657144,,,,,,,,,,,5609.96000836,41.9168531,25.45110308,415.44630741,780.57364301,55.43914182,725.13450119,235.13719651,1689.189563,38.17878713,5.60925039,32.56953674,56.50064003,87.2680879,164.40245676,189.56576726,60.53924863,218.76175113,203.06861994,404.87433758,350.52667066,222.34101622,81.83643946,241.7574972,2.28802235,100.336,,,,,,,,,,,
05/2008,1940.94423369,308.45,52.05,11.01,98.2,24.74,73.46,146.99,0.19,0.01,,,,602.62,229.85,28.88,43.4,0.88,0.42,175.12,174.71,0.41,4.46,0.26,37.05,13.11,0,21.73,0.75,6.56,17.09,0.52,9.44,10.03,0.89,0.79,1.39,,,,,,,,,,,1029.87423369,4.01,6.22,113.68,155.29,0.18,155.11,14.83,256.34,5.16,0.6,4.56,32.37,57.9,15.45,22.09,2,50.04,38.6,150.50423369,92.67,1.22,7.95,2.99,0.56,0,,,,,,,,,,,,13689.21209064,1561.1852307,166.25336716,42.33260503,567.77553508,119.54392358,448.2316115,780.22478404,3.673184,0.92575539,,,,5488.19261789,2470.98978089,432.49436418,314.91563145,22.21990858,27.3437374,728.14479578,726.70762178,1.437174,105.62198471,0.396,644.40343864,53.05187845,55.57178361,44.55067944,21.613,79.66319394,262.85972605,1.72517174,88.73701409,11.3465175,17.58244,3.075,101.88657144,,,,,,,,,,,6639.83424205,45.9268531,31.67110308,529.12630741,935.86364301,55.61914182,880.24450119,249.96719651,1945.529563,43.33878713,6.20925039,37.12953674,88.87064003,145.1680879,179.85245676,211.65576726,62.53924863,268.80175113,241.66861994,555.37857127,443.19667066,223.56101622,89.78643946,244.7474972,2.84802235,100.336,,,,,,,,,,,
06/2008,3075.47796518,514.19698061,62.998712,1.691496,303.555407,42.970327,260.58508,145.257365,0.466036,0.22796461,,,,1036.88805299,245.769653,65.867271,140.29842207,5.05913896,0.8805,55.002007,54.986727,0.01528,4.69619,1.13620246,225.30525,2.181324,12.125419,69.637522,1,4.62586,165.789675,0.044532,14.7,18.913921,0.3352445,2.03,1.489921,,,,,,,,,,,1524.39293158,0.565204,34.050725,137.693825,87.59270576,0.54419,87.04851576,93.03766676,875.812297,4.586989,2.058188,2.528801,9.479546,14.224434,9.20172682,12.378654,0.886472,47.543564,7.17262049,76.47242584,83.141561,1.18789885,19.05057808,10.061743,0.25229498,0,,,,,,,,,,,,16764.69005582,2075.38221131,229.25207916,44.02410103,871.33094208,162.51425058,708.8166915,925.48214904,4.13922,1.15372,,,,6525.08067088,2716.75943389,498.36163518,455.21405352,27.27904754,28.2242374,783.14680278,781.69434878,1.452454,110.31817471,1.53220246,869.70868864,55.23320245,67.69720261,114.18820144,22.613,84.28905394,428.64940105,1.76970374,103.43701409,30.2604385,17.9176845,5.105,103.37649244,,,,,,,,,,,8164.22717363,46.4920571,65.72182808,666.82013241,1023.45634877,56.16333182,967.29301695,343.00486327,2821.34186,47.92577613,8.26743839,39.65833774,98.35018603,159.3925219,189.05418358,224.03442126,63.42572063,316.34531513,248.84124043,631.85099711,526.33823166,224.74891507,108.83701754,254.8092402,3.10031733,100.336,,,,,,,,,,,
07/2008,3760.56196532,1091.65,89.51,9.55,122.22,6.67,115.55,869.01,0.72,0.64,,,,1203.22,803.11,168.5,27.88,10.89,10.84,18.48,18.48,0,12.69,0.42,4.38,3.47,10.17,0.72,10.96,1.54,84,0.06,31.35,2.41,1.31,0,0.04,,,,,,,,,,,1465.69196532,2.3,35.42,189.57,260.124,0.014,260.11,23.3,163.99,15.02,1.17,13.85,10.14,34.32,29.55,16.07,0.7,43.6,13.77,113.80796532,424.58,4.28,1.76,82.95,0.44,0,,,,,,,,,,,,20525.25202114,3167.03221131,318.76207916,53.57410103,993.55094208,169.18425058,824.3666915,1794.49214904,4.85922,1.79372,,,,7728.30067088,3519.86943389,666.86163518,483.09405352,38.16904754,39.0642374,801.62680278,800.17434878,1.452454,123.00817471,1.95220246,874.08868864,58.70320245,77.86720261,114.90820144,33.573,85.82905394,512.64940105,1.82970374,134.78701409,32.6704385,19.2276845,5.105,103.41649244,,,,,,,,,,,9629.91913895,48.7920571,101.14182808,856.39013241,1283.58034877,56.17733182,1227.40301695,366.30486327,2985.33186,62.94577613,9.43743839,53.50833774,108.49018603,193.7125219,218.60418358,240.10442126,64.12572063,359.94531513,262.61124043,745.65896243,950.91823166,229.02891507,110.59701754,337.7592402,3.54031733,100.336,,,,,,,,,,,
08/2008,5385.6764171,3763.84,33.89,5.85,74.87,7.61,67.26,3648.39,0.62,0.22,,,,788.2,258.5,5.1,405.96,1.01,8.47,3.19,2.65,0.54,9.8,0.21,9.3,4.11,1.66,1.46,0,36.46,15.55,1.18,11.5,10.2,3.64,0.75,0.15,,,,,,,,,,,833.6364171,1.27,32.1,111.61,139.34,7.78,131.56,93.93,57.91,15.75,2.27,13.48,4.74,9.5,39.28,0.83,0.25,60.47,5.15,80.2364171,113.96,50.35,3.03,13.45,0.48,0,,,,,,,,,,,,25910.92843824,6930.87221131,352.65207916,59.42410103,1068.42094208,176.79425058,891.6266915,5442.88214904,5.47922,2.01372,,,,8516.50067088,3778.36943389,671.96163518,889.05405352,39.17904754,47.5342374,804.81680278,802.82434878,1.992454,132.80817471,2.16220246,883.38868864,62.81320245,79.52720261,116.36820144,33.573,122.28905394,528.19940105,3.00970374,146.28701409,42.8704385,22.8676845,5.855,103.56649244,,,,,,,,,,,10463.55555605,50.0620571,133.24182808,968.00013241,1422.92034877,63.95733182,1358.96301695,460.23486327,3043.24186,78.69577613,11.70743839,66.98833774,113.23018603,203.2125219,257.88418358,240.93442126,64.37572063,420.41531513,267.76124043,825.89537953,1064.87823166,279.37891507,113.62701754,351.2092402,4.02031733,100.336,,,,,,,,,,,
09/2008,3454.10934137,279.6,42.88,7.58,97.81,6.79,91.02,130.83,0.21,0.29,,,,1064.84,209.71,0.57,122.44,10.23,141.83,546.4,546.4,0,6.94,0,0.13,0.2,0.68,0.29,1.84,4.53,2.01,0.11,10.32,0.43,6.07,0,0.11,,,,,,,,,,,2109.66934137,0.84,6.66,154.6,174.85,0.57,174.28,157.32,1011.44,11.34,0.91,10.43,6.33,54.35,29.3,9.74,0.97,36.22,34.75,77.50934137,268.5,4.45,6.01,63.95,0.54,0,,,,,,,,,,,,29365.03777962,7210.47221131,395.53207916,67.00410103,1166.23094208,183.58425058,982.6466915,5573.71214904,5.68922,2.30372,,,,9581.34067088,3988.07943389,672.53163518,1011.49405352,49.40904754,189.3642374,1351.21680278,1349.22434878,1.992454,139.74817471,2.16220246,883.51868864,63.01320245,80.20720261,116.65820144,35.413,126.81905394,530.20940105,3.11970374,156.60701409,43.3004385,28.9376845,5.855,103.67649244,,,,,,,,,,,12573.22489743,50.9020571,139.90182808,1122.60013241,1597.77034877,64.52733182,1533.24301695,617.55486327,4054.68186,90.03577613,12.61743839,77.41833774,119.56018603,257.5625219,287.18418358,250.67442126,65.34572063,456.63531513,302.51124043,903.40472091,1333.37823166,283.82891507,119.63701754,415.1592402,4.56031733,100.336,,,,,,,,,,,
10/2008,2879.339,334.52,67.11,18.67,113.94,12.69,101.25,134.57,0.05,0.18,,,,1167.46,723.86,91.74,16.63,1.76,8.39,162.44,162.41,0.03,11.13,0.2,20.37,0.64,16.32,4.72,4.27,13.57,10.07,0.29,4.56,57.93,17.96,0.51,0.1,,,,,,,,,,,1377.359,2.21,5.37,106.22,194.66,30.44,164.22,40.33,522.96,11.03,3.29,7.74,13.27,48.59,16.62,6.77,3.81,87.6,33.37,128.539,127.34,0.56,10.15,17.44,0.52,0,,,,,,,,,,,,32237.00809504,7544.99221131,462.64207916,85.67410103,1280.17094208,196.27425058,1083.8966915,5708.28214904,5.73922,2.48372,,,,10748.80067088,4711.93943389,764.27163518,1028.12405352,51.16904754,197.7542374,1513.65680278,1511.63434878,2.022454,150.87817471,2.36220246,903.88868864,63.65320245,96.52720261,121.37820144,39.683,140.38905394,540.27940105,3.40970374,161.16701409,101.2304385,46.8976845,6.365,103.77649244,,,,,,,,,,,13943.21521285,53.1120571,145.27182808,1228.82013241,1792.43034877,94.96733182,1697.46301695,657.88486327,4577.64186,101.06577613,15.90743839,85.15833774,132.83018603,306.1525219,303.80418358,257.44442126,69.15572063,544.23531513,335.88124043,1024.57503633,1460.71823166,284.38891507,129.78701754,432.5992402,5.08031733,100.336,,,,,,,,,,,
11/2008,2594.36468471,644.994849,9.173355,22.938512,175.993172,12.091462,163.90171,436.67866,0.104625,0.106525,,,,949.41362682,113.865215,55.962749,43.273044,24.016152,62.693395,11.588247,1.48738,10.100867,218.806575,0.121426,19.19189,0.319684,232.605786,1.58756982,13.480733,115.19996,1.677536,0.041804,29.189357,3.670218,1.712282,0.4,0.010004,,,,,,,,,,,999.95620889,9.60116181,29.11932738,107.350457,109.587869,0.25,109.337869,26.726039,48.61022189,25.318206,2.004335,23.313871,23.69636876,7.90793,23.07770889,215.726279,8.6976837,22.26419679,30.854447,34.14673667,36.028951,44.924837,4.898235,191.034521,0.385032,0,,,,,,,,,,,,34838.88661994,8189.98706031,471.81543416,108.61261303,1456.16411408,208.36571258,1247.7984015,6144.96080904,5.843845,2.590245,,,,11698.2142977,4825.80464889,820.23438418,1071.39709752,75.18519954,260.4476324,1525.24504978,1513.12172878,12.123321,369.68474971,2.48362846,923.08057864,63.97288645,329.13298861,122.96577126,53.163733,255.58901394,541.95693705,3.45150774,190.35637109,104.9006565,48.6099665,6.765,103.78649644,,,,,,,,,,,14950.68526193,62.71321891,174.39115546,1336.17058941,1902.01821777,95.21733182,1806.80088595,684.61090227,4626.25208189,126.38398213,17.91177339,108.47220874,156.52655479,314.0604519,326.88189247,473.17070026,77.85340433,566.49951192,366.73568743,1066.23561319,1496.74718266,329.31375207,134.68525254,623.6337612,5.46534933,100.336,,,,,,,,,,,
12/2008,9618.16956229,4804.829,26.296,9.202,113.777,22.612,91.165,4499.72,155.815,0.019,,,,2314.827,158.454,38.843,496.793,69.346,75.011,712.991,712.991,0,136.36,0.095,41.058,79.774,321.39,2.874,2.218,34.348,128.547,1.311,10.026,2.5,2.435,0.4,0.053,,,,,,,,,,,2498.51356229,34.117,11.729,49.754,757.534,0.677,756.857,224.565,482.971,40.874,36.789,4.085,19.187,75.509,10.456,0.691,1.223,73.952,6.002,37.98656229,224.647,83.548,311.915,28.796,0.467,22.59,,,,,,,,,,,,44457.05618223,12994.81606031,498.11143416,117.81461303,1569.94111408,230.97771258,1338.9634015,10644.68080904,161.658845,2.609245,,,,14013.0412977,4984.25864889,859.07738418,1568.19009752,144.53119954,335.4586324,2238.23604978,2226.11272878,12.123321,506.04474971,2.57862846,964.13857864,143.74688645,650.52298861,125.83977126,55.381733,289.93701394,670.50393705,4.76250774,200.38237109,107.4006565,51.0449665,7.165,103.83949644,,,,,,,,,,,17449.19882422,96.83021891,186.12015546,1385.92458941,2659.55221777,95.89433182,2563.65788595,909.17590227,5109.22308189,167.25798213,54.70077339,112.55720874,175.71355479,389.5694519,337.33789247,473.86170026,79.07640433,640.45151192,372.73768743,1104.22217548,1721.39418266,412.86175207,446.60025254,652.4297612,5.93234933,122.926,,,,,,,,,,,
01/2009,1886.2246,246.9159,6.203,34.292,129.686,1.434,128.252,76.724,0.0109,0,,,,1092.253,716.764,3.161,129.295,40.22,1.531,4.491,4.483,0.008,10.714,0.293,152.063,10.499,0.674,5.385,0.378,9.843,1.819,3.617,0,0.769,0.019,0,0.718,,,,,,,,,,,547.0557,10.655,3.4,53.971,83.28,0.363,82.917,61.337,85.125,4.412,0.998,3.414,15.199,6.724,0.207,1.236,17.999,16.211,11.485,98.1507,49.682,6.49,0.569,20.728,0.195,0,,,,,,,,,,,,1886.2246,246.9159,6.203,34.292,129.686,1.434,128.252,76.724,0.0109,0,,,,1092.253,716.764,3.161,129.295,40.22,1.531,4.491,4.483,0.008,10.714,0.293,152.063,10.499,0.674,5.385,0.378,9.843,1.819,3.617,0,0.769,0.019,0,0.718,,,,,,,,,,,547.0557,10.655,3.4,53.971,83.28,0.363,82.917,61.337,85.125,4.412,0.998,3.414,15.199,6.724,0.207,1.236,17.999,16.211,11.485,98.1507,49.682,6.49,0.569,20.728,0.195,0,,,,,,,,,,,
02/2009,1059.352,260.57,25.07,24.42,78.29,2.97,75.32,132.18,0.02,0.59,,,,317.5,122.66,2.03,32.67,18.26,0.35,78.89,78.66,0.23,5.44,0.18,4.15,0.28,0.3,5.7,1.41,4.78,27.81,0.72,0,0.16,0,0.5,11.21,,,,,,,,,,,481.282,6.6,1.57,69.94,43.73,0.43,43.3,43.32,41.36,5.69,1.47,4.22,1.49,6.44,11.43,1.85,21.11,117.29,4.46,60.222,27.32,0.62,0.41,16.15,0.28,0,,,,,,,,,,,,2945.57155272,507.4859,31.273,58.712,207.976,4.404,203.572,208.904,0.0309,0.59,,,,1409.753,839.424,5.191,161.965,58.48,1.881,83.381,83.143,0.238,16.154,0.473,156.213,10.779,0.974,11.085,1.788,14.623,29.629,4.337,0,0.929,0.019,0.5,11.928,,,,,,,,,,,1028.33265272,17.255,4.97,123.911,127.01,0.793,126.217,104.657,126.485,10.102,2.468,7.634,16.689,13.164,11.637,3.086,39.109,133.501,15.945,158.36765272,77.002,7.11,0.979,36.878,0.475,0,,,,,,,,,,,
03/2009,3756.1309,165.79,8.2,1.91,88.72,3.37,85.35,65.77,1.09,0.1,,,,2024.20002,90.37,0.99,30.56,0.97,31.41,8.39001,8.39,0.00001,42.84,0.17,1789.23,3.02,0.1,9.92,1.16,8.78,1.82,0.04,0,3.16,0.00001,0,1.27,,,,,,,,,,,1566.14088,0.07,1.64,90.44,180.47,1.92,178.55,14.7,23.53,7.36,0.41,6.95,9.23,2.88,11.03,907.21,0.05,21.58,12.33,93.42088,50.88,0.28,112.49,26.17,0.38,0,,,,,,,,,,,,6701.70245272,673.2759,39.473,60.622,296.696,7.774,288.922,274.674,1.1209,0.69,,,,3433.95302,929.794,6.181,192.525,59.45,33.291,91.77101,91.533,0.23801,58.994,0.643,1945.443,13.799,1.074,21.005,2.948,23.403,31.449,4.377,0,4.089,0.01901,0.5,13.198,,,,,,,,,,,2594.47353272,17.325,6.61,214.351,307.48,2.713,304.767,119.357,150.015,17.462,2.878,14.584,25.919,16.044,22.667,910.296,39.159,155.081,28.275,251.78853272,127.882,7.39,113.469,63.048,0.855,0,,,,,,,,,,,
