Dates,MXWO Index,UKX Index,IBOV Index,SPTSX Index,IMOEX Index,MXWD Index,KOSPI Index,ASE Index,FTSEMIB Index,SPX Index,SHCOMP Index
2014/3/5,1679.06,6775.42,46589,14304.17,1351.11,410.62,1971.24,1319.59,20756.95,1873.81,2053.084
2014/3/6,1686.11,6788.49,47093.1,14271.92,1337.98,412.65,1975.62,1319.03,20838.05,1877.03,2059.578
2014/3/7,1681.17,6712.67,46244.1,14299.08,1339.36,411.41,1974.68,1341.24,20634.21,1878.04,2057.908
2014/3/10,1676.53,6689.45,45533.2,14302.06,1339.36,409.88,1954.42,1338.68,20753.36,1877.17,1999.065
2014/3/11,1672.19,6685.52,45697.6,14267.23,1308.7,408.97,1963.87,1360.37,20833.92,1867.63,2001.157
2014/3/12,1665.55,6620.9,45861.8,14319,1274.21,407.02,1932.54,1359.81,20781.46,1868.2,1997.692
2014/3/13,1651.68,6553.78,45443.8,14245.14,1248.56,403.91,1934.38,1346.35,20591.82,1846.34,2019.111
2014/3/14,1641.13,6527.89,44965.7,14227.66,1237.43,401.35,1919.9,1318.94,20346.57,1841.13,2004.339
2014/3/17,1653.94,6568.35,45117.8,14231.89,1283.7,404.41,1927.53,1365.09,20858.84,1858.83,2023.673
2014/3/18,1665.49,6605.28,46151,14368.98,1335.86,407.35,1940.21,1369.56,21038.03,1872.25,2025.196
2014/3/19,1658.05,6573.13,46567.2,14334.04,1319.02,405.63,1937.68,1364.41,20976.99,1860.77,2021.734
2014/3/20,1654.32,6542.44,47278.5,14361.83,1320.5,404.38,1919.52,1363.3,21094.49,1872.01,1993.479
2014/3/21,1653.38,6557.17,47380.9,14335.76,1307.34,404.36,1934.94,1330.69,20972.24,1866.52,2047.619
2014/3/24,1645.97,6520.39,47993.4,14278.55,1297.91,403.12,1945.55,1329.2,20626.58,1857.44,2066.279
2014/3/25,1655.69,6604.89,48180.1,14299.49,1324.44,405.45,1941.25,1329.2,20823.16,1865.62,2067.311
2014/3/26,1654.34,6605.3,47965.6,14184.1,1349.39,405.58,1964.31,1331.96,21108.15,1852.56,2063.67
2014/3/27,1653.12,6588.32,49646.8,14178.84,1331.93,405.62,1977.97,1314.99,21173.9,1849.04,2046.588
2014/3/28,1661.84,6615.58,49768.1,14260.72,1344.12,407.95,1981,1327.87,21498.24,1857.62,2041.712
2014/3/31,1673.87,6598.37,50414.9,14335.31,1369.29,411.02,1985.61,1335.74,21691.92,1872.34,2033.306
2014/4/1,1683.7,6652.61,50270.4,14380.55,1375.73,413.45,1991.98,1342.75,21915.41,1885.52,2047.46
2014/4/2,1687.46,6659.04,51701.1,14459.11,1373.33,414.46,1997.25,1353.01,21692.04,1890.9,2058.988
2014/4/3,1685.14,6649.14,51408.2,14402.21,1366.04,413.74,1993.7,1323.24,21992.08,1888.77,2043.702
2014/4/4,1676.25,6695.55,51081.8,14393.1,1382.41,411.86,1988.09,1314.74,22175.48,1865.09,2058.831
2014/4/7,1659.29,6622.84,52155.3,14270.33,1349.79,408.23,1989.7,1308.84,21988.34,1845.04,0
2014/4/8,1663.77,6590.69,51629.1,14372.45,1352.33,409.53,1993.03,1300.07,21667.05,1851.96,2098.284
2014/4/9,1675.32,6635.61,51185.4,14435.58,1348.85,412.22,1998.95,1293.54,21717.02,1872.18,2105.237
2014/4/10,1656.09,6641.97,51127.5,14308,1367.71,408.29,2008.61,1283.96,21429.09,1833.08,2134.3
2014/4/11,1638.43,6561.7,51867.3,14257.69,1362.4,404.14,1997.44,1250.8,21198.79,1815.69,2130.542
2014/4/14,1644.36,6583.76,51596.6,14284.43,1344.86,405.28,1997.02,1207.82,21314.56,1830.61,2131.539
2014/4/15,1646.67,6541.61,50454.4,14303.92,1311.01,405.27,1992.27,1186.99,20817.49,1842.98,2101.601
2014/4/16,1664.85,6584.17,51200.6,14446.52,1322.6,409.38,1992.21,1218,21534.52,1862.31,2105.122
2014/4/17,1669.81,6625.25,52111.9,14500.39,1329.67,410.76,1992.05,1248.61,21613.3,1864.85,2098.885
2014/4/18,1670.6,6625.25,52111.9,14500.39,1356.54,411.05,2004.28,1248.61,21613.3,1864.85,2097.748
2014/4/21,1672.4,6625.25,52111.9,14493.68,1345.04,411.4,1999.22,1248.61,21613.3,1871.89,2065.826
2014/4/22,1681.98,6681.76,51976.9,14555.97,1335.62,413.41,2004.22,1260.72,21935.34,1879.55,2072.831
2014/4/23,1679.25,6674.74,51569.7,14533.39,1329.11,412.6,2000.37,1230.2,21675.75,1875.39,2067.382
2014/4/24,1681.16,6703,51817.4,14554.25,1300.54,413.05,1998.34,1230.55,21819.48,1878.61,2057.033
2014/4/25,1670.76,6685.69,51399.4,14533.57,1280.12,410.28,1971.66,1223.14,21441.57,1863.4,2036.519
2014/4/28,1672.65,6700.16,51383.7,14530.91,1299.13,410.68,1969.26,1193.95,21513.82,1869.43,2003.487
2014/4/29,1682.38,6769.91,51838.6,14583.11,1304.78,413.12,1964.77,1195.2,21976.84,1878.33,2020.341
2014/4/30,1687.74,6780.03,51626.7,14651.87,1306.01,414.09,1961.79,1232.12,21783.38,1883.95,2026.358
2014/5/1,1690.39,6808.87,51626.7,14664.07,1306.01,414.71,1961.79,1232.12,21783.38,1883.68,0
2014/5/2,1688.99,6822.42,52980.3,14765.15,1304.84,414.72,1959.44,1240.16,21782,1881.14,0
2014/5/5,1689.77,6822.42,53446.2,14697.03,1298.29,414.79,1959.44,1232.52,21639.96,1884.66,2027.353
2014/5/6,1683.52,6798.56,53779.7,14612.29,1318.57,413.54,1959.44,1215.08,21521.65,1867.72,2028.038
2014/5/7,1684.04,6796.44,54052.7,14656.4,1363.48,413.68,1939.88,1231.25,21240.74,1878.21,2010.083
2014/5/8,1686.79,6839.25,53422.4,14546.03,1371.42,414.48,1950.6,1224.69,21729.64,1875.63,2015.274
2014/5/9,1683.36,6814.57,53100.3,14534.06,1371.42,413.64,1956.55,1191.7,21390.11,1878.48,2011.135
2014/5/12,1694.88,6851.75,54052.9,14654.94,1375.31,416.56,1964.94,1164.59,21493.67,1896.65,2052.871
2014/5/13,1697.99,6873.08,53907.5,14679.81,1385.29,417.53,1982.93,1160.81,21255.99,1897.45,2050.728
2014/5/14,1694.8,6878.49,54412.5,14673.73,1389.11,417.26,2010.83,1178.12,21184.6,1888.53,2047.91
2014/5/15,1682.34,6840.89,53855.5,14588.89,1381.99,414.38,2010.2,1123.62,20419.62,1870.85,2024.974
2014/5/16,1683.69,6855.81,53975.8,14514.74,1392.3,414.8,2013.44,1088.25,20648.59,1877.86,2026.504
2014/5/19,1685.88,6844.55,53353.1,14514.74,1413.85,415.44,2015.14,1066.54,20318.46,1885.08,2005.183
2014/5/20,1678.01,6802,52366.2,14525.19,1425.58,413.47,2011.26,1119.3,20379.85,1872.83,2008.119
2014/5/21,1686.51,6821.04,52203.4,14649.86,1439.9,415.41,2008.33,1136.76,20597.51,1888.03,2024.951
2014/5/22,1692.36,6820.56,52806.2,14702.29,1430.54,417.11,2015.59,1150.97,20372.68,1892.49,2021.285
2014/5/23,1697.94,6815.75,52626.4,14708.1,1438.98,418.41,2017.17,1171.15,20745.96,1900.53,2034.569
2014/5/26,1703.18,6815.75,52932.9,14715.69,1449.36,419.52,2010.35,1197.71,21493.87,1900.53,2041.476
2014/5/27,1707.67,6844.94,52174,14658.02,1417.32,420.11,1997.63,1207.55,21403.55,1911.91,2034.565
2014/5/28,1706.15,6851.22,52639.8,14610.96,1425.95,420.01,2017.06,1220.16,21586.01,1909.78,2050.228
2014/5/29,1713.25,6871.29,52239.3,14588.95,1447.39,421.59,2012.26,1206.21,21511.35,1920.03,2040.595
2014/5/30,1715.18,6844.51,51239.3,14604.16,1432.03,421.53,1994.96,1223.48,21629.71,1923.57,2039.212
2014/6/2,1717.27,6864.1,51605.8,14680.76,1464.47,422.07,2002,1245.15,21796.17,1924.97,0
2014/6/3,1715.82,6836.3,52032.4,14734.69,1472.83,422.04,2008.56,1234.62,21656.65,1924.24,2038.305
2014/6/4,1717.76,6818.63,51833,14796.79,1475.79,422.25,2008.56,1251.05,21622.77,1927.88,2024.834
2014/6/5,1725.6,6813.49,51558.8,14800.18,1470.7,424.14,1995.48,1285.97,21951.07,1940.46,2040.878
2014/6/6,1734.47,6858.21,53128.7,14838.9,1484.94,426.53,1995.48,1305.16,22290.08,1949.44,2029.956
2014/6/9,1735.98,6875,54273.2,14871.21,1485.39,427.04,1990.04,1305.16,22472.12,1951.27,2030.502
2014/6/10,1735.32,6873.55,54604.3,14904.38,1490.81,427.27,2011.8,1322.9,22502.97,1950.79,2052.532
2014/6/11,1731.2,6838.87,55102.4,14892.13,1501.18,426.3,2014.67,1307.26,22223.77,1943.89,2054.948
2014/6/12,1725.49,6843.11,55102.4,14909.63,1501.18,424.99,2011.65,1307.08,22163.49,1930.11,2051.713
2014/6/13,1727.21,6777.85,54806.6,15001.61,1501.18,425.12,1990.85,1270.69,22165.97,1936.16,2070.715
2014/6/16,1726.99,6754.64,54629.6,15040.4,1493.93,424.95,1993.59,1262.31,21976.26,1937.78,2085.983
2014/6/17,1728.74,6766.77,54299.9,15055.89,1486.38,425.21,2001.55,1258.48,21996.4,1941.99,2066.698
2014/6/18,1737.77,6778.56,55202.5,15109.25,1494.28,427.23,1989.49,1270.34,22030.34,1956.98,2055.519
2014/6/19,1748.41,6808.11,55202.5,15112.22,1495.09,429.8,1992.03,1286.99,22216.63,1959.48,2023.735
2014/6/20,1747.43,6825.2,54638.2,15108.97,1486.3,429.32,1968.07,1305.93,21988.08,1962.87,2026.674
2014/6/23,1746.29,6800.56,54210.1,15105.63,1486.3,429,1974.92,1270.38,21694.75,1962.61,2024.365
2014/6/24,1737.82,6787.07,54280.8,14962.37,1518.83,427.4,1994.35,1243.72,21641.24,1949.98,2033.931
2014/6/25,1738.16,6733.62,53425.7,14974.65,1481.95,427.19,1981.77,1226.19,21469.1,1959.53,2025.502
2014/6/26,1737.27,6735.12,53506.8,15030.74,1473.18,427.22,1995.05,1226.45,21384.54,1957.22,2038.677
2014/6/27,1740.86,6757.77,53157.3,15094.25,1477.32,427.98,1988.51,1209.97,21319.76,1960.96,2036.51
2014/6/30,1743.42,6743.94,53168.2,15146.01,1476.38,428.75,2002.21,1214.31,21283.03,1960.23,2048.327
2014/7/1,1754.76,6802.92,53171.5,15146.01,1482.92,431.26,1999,1228.85,21563.43,1973.32,2050.381
2014/7/2,1756.96,6816.37,53028.8,15209.79,1514.33,432.15,2015.28,1247.92,21678.58,1974.62,2059.418
2014/7/3,1764.12,6865.21,53874.6,15207.11,1514.47,433.79,2010.97,1254.21,21884.6,1985.44,2063.229
2014/7/4,1763.44,6866.05,54055.9,15214.96,1489.53,433.65,2009.66,1243.8,21559.19,1985.44,2059.375
2014/7/7,1754.8,6823.51,53801.8,15172.93,1513.72,431.84,2005.12,1242.82,21273.22,1977.65,2059.927
2014/7/8,1741.64,6738.45,53634.7,15137.18,1516.75,428.98,2006.66,1193.3,20700.53,1963.71,2064.021
2014/7/9,1746.07,6718.04,53634.7,15215.19,1513.38,429.78,2000.5,1173.01,20885.36,1972.83,2038.612
2014/7/10,1734.5,6672.37,54592.8,15114.48,1494.92,427.31,2002.84,1151.48,20488.75,1964.68,2038.342
2014/7/11,1736.02,6690.17,54785.9,15125.5,1499.82,427.48,1988.74,1154.89,20614.86,1967.57,2046.961
2014/7/14,1747.06,6746.14,55744,15171.23,1483.41,430.12,1993.88,1178.38,20697.54,1977.1,2066.646
2014/7/15,1741.46,6710.45,55973.6,15081.32,1475.77,429.01,2012.72,1180.92,20422.95,1973.28,2070.357
2014/7/16,1751.51,6784.67,55717.4,15226.34,1474.72,431.23,2013.48,1190.06,21069.97,1981.57,2067.276
2014/7/17,1735.11,6738.32,55637.5,15204.48,1440.63,427.45,2020.9,1190.27,20603.29,1958.12,2055.591
2014/7/18,1744.31,6749.45,57012.9,15266.57,1422.53,429.5,2019.42,1158.24,20737.12,1978.22,2059.067
2014/7/21,1740.13,6728.44,57633.9,15249.99,1384.5,428.58,2018.5,1149,20431.2,1973.63,2054.479
2014/7/22,1750.78,6795.34,57983.3,15315.13,1405.97,431.41,2028.93,1150.17,20873.5,1983.53,2075.481
2014/7/23,1754.12,6798.15,57420,15394.38,1406.58,432.29,2028.32,1152.32,20831.26,1987.01,2078.489
2014/7/24,1756.28,6821.46,57977.6,15394.45,1408.8,432.9,2026.62,1176.13,21255.6,1987.98,2105.062
2014/7/25,1748.25,6791.55,57821.1,15455.04,1388.41,431.05,2033.85,1214.62,21063.31,1978.34,2126.614
2014/7/28,1748.26,6788.07,57695.7,15445.22,1361.94,431.07,2048.81,1213.31,20939.08,1978.91,2177.948
2014/7/29,1744.22,6807.75,57118.8,15446.55,1369.83,430.24,2061.97,1195.96,21085.12,1969.95,2183.192
2014/7/30,1740.22,6773.44,56878,15524.82,1382.14,429.29,2082.61,1194.78,20887.53,1970.07,2181.243
2014/7/31,1714.35,6730.11,55829.4,15330.74,1379.61,423.04,2076.12,1169.01,20570.8,1930.67,2201.562
2014/8/1,1705.76,6679.18,55902.9,15215.26,1374.83,420.91,2073.1,1162.89,20362.41,1925.15,2185.303
2014/8/4,1710.16,6677.52,56616.3,15215.26,1378.98,422.28,2080.42,1156.06,20381.39,1938.99,2223.331
2014/8/5,1698.25,6682.48,56202.1,15187.71,1357.89,419.39,2066.26,1123.39,20052.2,1920.21,2219.945
2014/8/6,1693.15,6636.16,56487.2,15202.09,1334.66,418,2060.73,1093.51,19509.84,1920.24,2217.465
2014/8/7,1684.73,6597.37,56188.1,15118.43,1333.53,415.9,2054.51,1090.82,19130.65,1909.57,2187.669
2014/8/8,1690.59,6567.36,55572.9,15196.31,1348.21,416.94,2031.1,1047.21,19193.48,1931.59,2194.425
2014/8/11,1701.63,6632.82,56613.3,15261.64,1372.45,420.06,2039.37,1065.32,19460.67,1936.92,2224.654
2014/8/12,1699.37,6632.42,56442.3,15274.23,1374.19,419.7,2041.47,1090.6,19416.26,1933.75,2221.595
2014/8/13,1708.76,6656.68,55581.2,15262.73,1398.85,422.04,2062.36,1107.33,19537.26,1946.72,2222.877
2014/8/14,1715.73,6685.26,55780.4,15291.18,1407.53,423.64,2063.22,1114.52,19480.96,1955.18,2206.466
2014/8/15,1714.26,6689.08,56963.6,15304.24,1417.82,423.41,2063.22,1114.52,19480.96,1955.06,2226.734
2014/8/18,1727.4,6741.25,57560.7,15338.47,1425.18,426.4,2053.13,1086.5,19639.9,1971.74,2239.466
2014/8/19,1734.89,6779.31,58449.3,15477.17,1437.6,428.37,2071.14,1108.98,19644.37,1981.6,2245.33
2014/8/20,1735.81,6755.48,58878.2,15561.95,1447.5,428.6,2072.78,1119.97,19605.97,1986.51,2240.211
2014/8/21,1741.91,6777.66,58992.1,15556.09,1461.75,429.8,2044.21,1143.84,20010.51,1992.37,2230.458
2014/8/22,1735.96,6775.25,58407.3,15535.55,1446.6,428.55,2056.7,1156.37,19917.98,1988.4,2240.812
2014/8/25,1745.26,6775.25,59735.2,15598.74,1454.67,430.68,2060.89,1159.25,20375.39,1997.92,2229.274
2014/8/26,1749.17,6822.76,59821.4,15619.21,1443.32,431.65,2068.05,1177.35,20645.54,2000.02,2207.106
2014/8/27,1750.7,6830.66,60950.6,15602.65,1447.91,432.25,2074.93,1177.49,20763.14,2000.12,2209.465
2014/8/28,1744.37,6805.8,60290.9,15558.17,1423.78,430.56,2075.76,1167.51,20341.09,1996.74,2195.818
2014/8/29,1748.69,6819.75,61288.1,15625.73,1400.71,431.55,2068.54,1161.81,20450.49,2003.37,2217.2
2014/9/1,1748.33,6825.31,61141.3,15625.73,1392.4,431.59,2067.86,1159.2,20345.85,2003.37,2235.511
2014/9/2,1747.22,6829.17,61896,15619.08,1400.35,431.18,2051.58,1146.21,20446.28,2002.28,2266.046
2014/9/3,1752,6873.58,61837,15657.63,1449.29,432.86,2051.2,1159.13,20831.96,2000.72,2288.627
2014/9/4,1748.62,6877.97,60800,15576.79,1457.34,432.09,2056.26,1181.41,21419.39,1997.65,2306.862
2014/9/5,1750.63,6855.1,60682,15569.92,1474.71,432.37,2049.41,1197.11,21395.13,2007.71,2326.432
2014/9/8,1744.28,6834.77,59192.8,15509.39,1464.76,430.9,2049.41,1196.63,21294.34,2001.54,0
2014/9/9,1733.21,6829,58676.3,15536.81,1468.17,428.14,2049.41,1165.38,21149.8,1988.44,2326.527
2014/9/10,1735.79,6830.11,58198.7,15471.89,1468.55,428.16,2049.41,1170.85,21140.64,1995.69,2318.305
2014/9/11,1736.99,6799.62,58337.3,15534.32,1449.63,428.16,2034.16,1166.6,21092.24,1997.45,2311.679
2014/9/12,1729.5,6806.96,56927.8,15531.58,1458.52,426.17,2041.86,1161.28,21071.12,1985.54,2331.95
2014/9/15,1726.86,6804.21,57948.8,15482.56,1454.19,425.34,2035.82,1155.95,20851.72,1984.13,2339.14
2014/9/16,1732.55,6792.24,59114.7,15510.54,1477.31,426.5,2042.92,1123.07,20788.5,1998.98,2296.555
2014/9/17,1735.35,6780.9,59108.2,15458.88,1449.37,427.49,2062.61,1131.84,21111.66,2001.57,2307.893
2014/9/18,1742.74,6819.29,58374.5,15465.54,1448.63,428.84,2047.74,1107.98,21128.72,2011.36,2315.928
2014/9/19,1740.32,6837.92,57788.7,15265.35,1431.58,428.2,2053.82,1148.64,20972.35,2010.4,2329.451
2014/9/22,1726.47,6773.63,56818.1,15129,1412.83,424.56,2039.27,1133.06,20673,1994.29,2289.866
2014/9/23,1716.23,6676.08,56540.5,15125.67,1429.45,421.98,2028.91,1103.7,20351.03,1982.77,2309.718
2014/9/24,1723.67,6706.27,56824.4,15120.54,1441.83,423.72,2035.64,1105.99,20691.04,1998.3,2343.575
2014/9/25,1703.09,6639.71,55962.1,14893.57,1436.05,418.78,2034.11,1087.98,20411.49,1965.99,2345.103
2014/9/26,1707.87,6649.39,57212.4,15026.77,1434.2,419.75,2031.64,1086.5,20795.37,1982.85,2347.718
2014/9/29,1702.18,6646.6,54625.4,14976.92,1408.28,417.86,2026.6,1053.32,20526.11,1977.8,2357.711
2014/9/30,1698.41,6622.72,54116,14960.51,1411.07,416.85,2020.09,1061.58,20892.11,1972.29,2363.87
2014/10/1,1679.18,6557.52,52858.4,14805.44,1399.99,412.26,1991.54,1058.78,20706.31,1946.16,0
2014/10/2,1667.98,6446.39,53518.6,14760.64,1376.35,409.62,1976.16,1058.65,19894.88,1946.17,0
2014/10/3,1675.29,6527.91,54539.6,14789.78,1384.66,411.43,1976.16,1049.73,20200.62,1967.9,0
2014/10/6,1679.82,6563.65,57115.9,14743.12,1418.15,413,1968.39,1035.43,20119.73,1964.82,0
2014/10/7,1661.36,6495.58,57436.3,14576.45,1403.48,408.98,1972.91,1012.05,19771.71,1935.1,0
2014/10/8,1673.48,6482.24,57058.5,14666.47,1379.76,411.1,1965.25,1007.94,19645.49,1968.89,2382.794
2014/10/9,1652.93,6431.85,57267.5,14460.6,1384.33,407.02,1965.25,1025.05,19382.49,1928.21,2389.371
2014/10/10,1626.68,6339.97,55311.6,14227.36,1364.24,400.45,1940.92,1004.88,19200.97,1906.13,2374.54
2014/10/13,1613.61,6366.24,57956.5,14227.36,1383.93,397.66,1927.21,1005.55,19139.08,1874.74,2366.009
2014/10/14,1610.74,6392.68,58015.5,14036.68,1394.16,397.06,1929.25,948.21,19155.85,1877.7,2359.475
2014/10/15,1595.21,6211.64,56135.3,13869.88,1377.09,393.24,1925.91,888.93,18304.99,1862.49,2373.67
2014/10/16,1592.6,6195.91,54298.3,14052.97,1360.33,392.13,1918.83,869.16,18083.11,1862.76,2356.499
2014/10/17,1613.56,6310.29,55723.8,14227.68,1384.72,396.99,1900.66,931.81,18700.98,1886.76,2341.184
2014/10/20,1626.05,6267.07,54302.6,14337.77,1376.36,399.94,1930.06,941.93,18540.1,1904.01,2356.728
2014/10/21,1651.14,6372.33,52432.4,14547.71,1383.35,405.45,1915.28,995.1,19057.72,1941.28,2339.657
2014/10/22,1647.21,6399.73,52411,14312.07,1374.19,404.82,1936.97,993.73,19266.25,1927.11,2326.553
2014/10/23,1659.97,6419.15,50713.3,14486.83,1372.92,407.38,1931.65,990.04,19434.98,1950.82,2302.418
2014/10/24,1667.88,6388.73,51940.7,14543.82,1380.39,409.23,1925.69,991.33,19495.68,1964.58,2302.28
2014/10/27,1666.82,6363.46,50503.7,14469,1394.27,408.7,1931.97,958.69,19028.67,1961.63,2290.437
2014/10/28,1684.54,6402.17,52330,14624.25,1415.51,413.24,1925.68,958.69,19476.62,1985.05,2337.871
2014/10/29,1686.35,6453.87,51049.3,14527.57,1439.58,414.19,1961.17,933.11,19157.41,1982.3,2373.03
2014/10/30,1689.22,6463.55,52336.8,14458.69,1452.89,414.94,1958.93,906.97,19194.61,1994.65,2391.076
2014/10/31,1708.09,6546.47,54628.6,14613.32,1488.47,419.45,1964.43,915.83,19783.99,2018.05,2420.178
2014/11/3,1699.09,6487.97,53947.2,14537.62,1491.19,417.22,1952.97,939.25,19369.03,2017.81,2430.032
2014/11/4,1698.22,6453.97,54383.6,14390.43,1491.19,416.89,1935.19,942.7,18934.63,2012.1,2430.677
2014/11/5,1706.51,6539.14,53698.4,14548.26,1495.26,418.32,1931.43,957.7,19427.85,2023.57,2419.254
2014/11/6,1707.53,6551.15,52637.1,14563.38,1497.46,418.22,1936.48,962.31,19285.76,2031.21,2425.864
2014/11/7,1707.01,6567.24,53222.9,14690.83,1497.11,417.95,1939.87,910.5,19095.32,2031.92,2418.171
2014/11/10,1714.6,6611.25,52725.4,14709.8,1515.36,420.06,1958.23,900.7,19258.54,2038.26,2473.673
2014/11/11,1716.83,6627.4,52474.3,14760.27,1514.78,420.37,1963,892.84,19255.47,2039.68,2469.673
2014/11/12,1715.03,6611.04,52978.9,14856.2,1513.83,420.08,1967.27,872.31,18702.24,2038.25,2494.476
2014/11/13,1716.24,6635.45,51846,14778.77,1492.27,420.19,1960.51,883.54,18782.55,2039.33,2485.606
2014/11/14,1717.2,6654.37,51772.4,14843.1,1500.76,420.32,1945.14,890.74,18965.41,2039.82,2478.824
2014/11/17,1714.97,6671.97,51257,14882.5,1507.1,419.61,1943.63,881.76,19216.74,2041.32,2474.009
2014/11/18,1728.23,6709.13,52061.9,14972.97,1519.61,422.64,1967.01,916.19,19352.95,2051.8,2456.366
2014/11/19,1724.73,6696.6,53402.8,14980.15,1517.97,421.93,1966.87,954.69,19379.92,2048.72,2450.986
2014/11/20,1725.47,6678.9,53402.8,15075.18,1530.4,422.1,1958.04,959.85,19209.22,2052.75,2452.66
2014/11/21,1737.24,6750.76,56084,15111.13,1538.93,425.31,1964.84,995.07,19954.51,2063.5,2486.791
2014/11/24,1740.09,6729.79,55406.9,15015.41,1529.54,426.24,1978.54,990.11,19925.82,2069.41,2532.879
2014/11/25,1742.82,6731.14,55560.8,15073.65,1529.57,426.75,1980.21,962.05,20009.83,2067.03,2567.597
2014/11/26,1748,6729.17,55098.5,15038.41,1537.43,428.01,1980.84,976.65,19938.42,2072.83,2604.345
2014/11/27,1744.71,6723.42,54721.3,14922.44,1531.69,427.32,1982.09,950.95,20100.53,2072.83,2630.486
2014/11/28,1739.5,6722.62,54724,14744.7,1533.68,425.82,1980.78,963.19,20014.82,2067.56,2682.835
2014/12/1,1729.89,6656.37,52276.6,14625.32,1578.38,422.84,1965.22,963.59,19686.45,2053.44,2680.155
2014/12/2,1735.99,6742.1,51612.5,14620.07,1583.12,424.14,1965.83,991.36,19780.58,2066.55,2763.545
2014/12/3,1739.73,6716.63,52320.5,14754.06,1606.84,425.03,1969.91,1008.03,19978.32,2074.33,2779.525
2014/12/4,1736.63,6679.37,51426.9,14469.95,1582.08,424.39,1986.61,991.87,19424.38,2071.92,2899.456
2014/12/5,1738.52,6742.84,51992.9,14473.7,1529.2,424.75,1986.62,1032.98,20087.23,2075.37,2937.647
2014/12/8,1726.47,6672.15,50274.1,14144.17,1481.27,421.72,1978.95,1035.08,19951.15,2060.31,3020.258
2014/12/9,1721.97,6529.47,50193.5,14195.73,1475.22,420.22,1970.95,902.84,19390,2059.82,2856.269
2014/12/10,1698.43,6500.04,49548.1,13852.95,1486.85,414.77,1945.56,893.71,19217.69,2026.14,2940.006
2014/12/11,1699.05,6461.7,49861.8,13905.12,1455.04,414.33,1916.59,827.98,19201.07,2035.33,2925.743
2014/12/12,1675.04,6300.63,48002,13731.05,1459.68,408.74,1921.71,824.49,18600.83,2002.33,2938.173
2014/12/15,1654.56,6182.72,47018.7,13705.14,1424.99,403.61,1920.36,836.41,18078.97,1989.63,2953.421
2014/12/16,1655.52,6331.83,47007.5,13861.52,1444.32,403.19,1904.13,834.24,18670.05,1972.74,3021.518
2014/12/17,1672.48,6336.48,48713.6,14213.88,1413.79,407.27,1900.16,862.06,18569.03,2012.89,3061.02
2014/12/18,1706.33,6466,48495.7,14346.75,1477.27,415.44,1897.5,874.69,19060.99,2061.23,3057.521
2014/12/19,1717,6545.27,49651,14468.26,1449.13,418.2,1929.98,862.4,18983.83,2070.65,3108.596
2014/12/22,1723.26,6576.74,50120.9,14432.38,1437.08,420.15,1943.12,867.84,19074.04,2078.54,3127.445
2014/12/23,1724.1,6598.18,50889.8,14594.03,1398.2,420.08,1939.02,853.2,19352.13,2082.17,3032.612
2014/12/24,1726.23,6609.93,50889.8,14609.25,1401.5,420.51,1946.61,853.2,19352.13,2081.88,2972.532
2014/12/25,1725.79,6609.93,50889.8,14609.25,1408.54,420.39,1946.61,853.2,19352.13,2081.88,3072.536
2014/12/26,1729.42,6609.93,50144.6,14609.25,1417.8,421.27,1948.16,853.2,19352.13,2088.77,3157.603
2014/12/29,1731.71,6633.51,50593.8,14663.92,1432.94,422.05,1927.86,819.81,19130.02,2090.57,3168.016
2014/12/30,1721.01,6547,50007.4,14640.04,1396.61,419.52,1915.59,816.15,19011.96,2080.35,3165.815
2014/12/31,1709.67,6566.09,50007.4,14632.44,1396.61,417.12,1915.59,826.18,19011.96,2058.9,3234.677
2015/1/1,1709.68,6566.09,50007.4,14632.44,1396.61,417.12,1915.59,826.18,19011.96,2058.9,0
2015/1/2,1704.71,6547.8,48512.2,14753.65,1396.61,415.92,1926.44,836.24,19130.26,2058.2,0
2015/1/5,1671.25,6417.16,47516.8,14392.7,1435.66,408.01,1915.75,789.2,18188.44,2020.58,3350.519
2015/1/6,1654.38,6366.51,48000.9,14246.77,1480.73,404.05,1882.45,789.2,18143.26,2002.61,3351.446
2015/1/7,1662.22,6419.83,49462.9,14285,1480.73,406.06,1883.83,777.7,18123.45,2025.9,3373.954
2015/1/8,1694.17,6569.96,49943.3,14457.72,1547.39,413.84,1904.65,761.66,18791.83,2062.14,3293.456
2015/1/9,1683.8,6501.14,48840.3,14384.92,1515.37,411.69,1924.7,779.56,18177.09,2044.81,3285.412
2015/1/12,1676.71,6501.42,48139.7,14265.01,1513.22,409.87,1920.95,809.01,18349.15,2028.26,3229.316
2015/1/13,1678.19,6542.2,48041.7,14187.16,1533.09,410.39,1917.14,835.4,18708.93,2023.03,3235.301
2015/1/14,1665.38,6388.46,47645.9,14084.43,1554.46,407.4,1913.66,819.55,18410.68,2011.27,3222.437
2015/1/15,1662.44,6498.78,48026.3,14041.82,1563.21,406.95,1914.14,805,18844.52,1992.67,3336.455
2015/1/16,1675.15,6550.27,49016.5,14309.41,1591.43,409.62,1888.13,790.59,19254.54,2019.42,3376.495
2015/1/19,1681.9,6585.53,47758,14312.5,1576.4,410.87,1902.62,811.78,19480.53,2019.42,3116.351
2015/1/20,1685.27,6620.1,47876.7,14308.44,1570.97,411.82,1918.31,802.12,19658.66,2022.55,3173.052
2015/1/21,1694.34,6728.04,49224.1,14560.42,1618.17,414.66,1921.23,782.88,19981.41,2032.12,3323.611
